program_name,kernel_mangled_name,gpu,model_name,use_sass,cost_usd
ace-omp,_Z8swapGridPA400_A400_dS1__l261,3080,GPT 5.4,True,0.031024
ace-omp,_Z8swapGridPA400_A400_dS1__l261,3080,GPT OSS,False,0.00212475
ace-omp,_Z8swapGridPA400_A400_dS1__l261,3080,GPT OSS,True,0.00262305
ace-omp,_Z8swapGridPA400_A400_dS1__l261,3080,Opus 4.6,False,0.083255
ace-omp,_Z8swapGridPA400_A400_dS1__l261,3080,Opus 4.6,True,0.097055
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,GPT 5.4,False,0.026348
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,GPT 5.4,True,0.031759
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,GPT OSS,False,0.00217185
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,GPT OSS,True,0.00292935
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,Opus 4.6,False,0.083365
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A10,Opus 4.6,True,0.09829
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A100,GPT 5.4,False,0.0269405
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A100,GPT 5.4,True,0.033449
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A100,GPT OSS,True,0.00271245
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A100,Opus 4.6,False,0.08628
ace-omp,_Z8swapGridPA400_A400_dS1__l261,A100,Opus 4.6,True,0.107825
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,GPT 5.4,False,0.026668
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,GPT 5.4,True,0.0312265
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,GPT OSS,False,0.00226035
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,GPT OSS,True,0.002718
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,Opus 4.6,False,0.084555
ace-omp,_Z8swapGridPA400_A400_dS1__l261,H100,Opus 4.6,True,0.108085
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,GPT 5.4,False,0.0217455
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,GPT 5.4,True,0.0580015
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,GPT OSS,False,0.0020298
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,GPT OSS,True,0.0046731
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,Opus 4.6,False,0.081515
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,3080,Opus 4.6,True,0.33197
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,GPT 5.4,False,0.0207605
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,GPT 5.4,True,0.0591915
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,GPT OSS,False,0.0022938
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,GPT OSS,True,0.0046857
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,Opus 4.6,False,0.086135
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A10,Opus 4.6,True,0.25559
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,GPT 5.4,False,0.020393
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,GPT 5.4,True,0.0589815
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,GPT OSS,False,0.00213585
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,GPT OSS,True,0.0047715
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,Opus 4.6,False,0.091875
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,A100,Opus 4.6,True,0.19937
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,GPT 5.4,False,0.0210325
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,GPT 5.4,True,0.0592015
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,GPT OSS,False,0.0025359
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,GPT OSS,True,0.0047541
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,Opus 4.6,False,0.07675
adam-cuda,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf,H100,Opus 4.6,True,0.214335
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,GPT 5.4,False,0.0186605
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,GPT 5.4,True,0.0493865
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,GPT OSS,False,0.0023379
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,GPT OSS,True,0.0039069
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,Opus 4.6,False,0.069525
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,3080,Opus 4.6,True,0.19249
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,GPT 5.4,False,0.0190655
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,GPT 5.4,True,0.0488315
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,GPT OSS,False,0.0021468
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,GPT OSS,True,0.0042066
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,Opus 4.6,False,0.072575
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A10,Opus 4.6,True,0.168515
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,GPT 5.4,False,0.019448
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,GPT 5.4,True,0.0512815
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,GPT OSS,False,0.00225885
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,GPT OSS,True,0.0040719
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,Opus 4.6,False,0.07284
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,A100,Opus 4.6,True,0.177275
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,GPT 5.4,False,0.0190705
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,GPT 5.4,True,0.0566875
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,GPT OSS,False,0.0020859
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,GPT OSS,True,0.0041814
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,Opus 4.6,False,0.074815
adam-omp,_Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l25,H100,Opus 4.6,True,0.18711
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,GPT 5.4,False,0.030263
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,GPT 5.4,True,0.083615
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,GPT OSS,False,0.00299655
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,GPT OSS,True,0.001741409
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,Opus 4.6,False,0.13408
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,3080,Opus 4.6,True,0.256335
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,GPT 5.4,False,0.028513
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,GPT 5.4,True,0.076639
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,GPT OSS,False,0.00329535
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,GPT OSS,True,0.001860953
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,Opus 4.6,False,0.135275
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A10,Opus 4.6,True,0.28998
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,GPT 5.4,False,0.0276655
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,GPT 5.4,True,0.0841725
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,GPT OSS,False,0.0029424
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,GPT OSS,True,0.001685894
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,Opus 4.6,False,0.12739
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,A100,Opus 4.6,True,0.274305
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,GPT 5.4,False,0.030213
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,GPT 5.4,True,0.077605
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,GPT OSS,False,0.00316125
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,GPT OSS,True,0.00772275
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,Opus 4.6,False,0.143415
adamw-cuda,_Z17fused_4bit_kernelIfLi64EEvPT_PKS0_S1_S1_PaS4_fffffflffffff,H100,Opus 4.6,True,0.26032
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,3080,GPT 5.4,False,0.0289605
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,3080,GPT 5.4,True,0.1071965
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,3080,GPT OSS,True,0.002226898
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,3080,Opus 4.6,False,0.122585
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,3080,Opus 4.6,True,0.32329
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A10,GPT 5.4,False,0.0304305
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A10,GPT 5.4,True,0.1077665
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A10,GPT OSS,True,0.002307034
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A10,Opus 4.6,False,0.12071
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A10,Opus 4.6,True,0.32529
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A100,GPT 5.4,False,0.03891
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A100,GPT 5.4,True,0.1124465
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A100,GPT OSS,True,0.002203696
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A100,Opus 4.6,False,0.117025
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,A100,Opus 4.6,True,0.35187
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,H100,GPT 5.4,False,0.0348725
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,H100,GPT 5.4,True,0.1166915
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,H100,GPT OSS,True,0.0083796
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,H100,Opus 4.6,False,0.125325
adamw-omp,_Z17fused_4bit_kernelIfLi64EEviiPT_PKS0_S1_S1_PaS4_fffffflffffff_l135,H100,Opus 4.6,True,0.37851
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,GPT 5.4,False,0.0196925
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,GPT 5.4,True,0.054249
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,GPT OSS,False,0.000717794
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,GPT OSS,True,0.00458445
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,Opus 4.6,False,0.078505
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,3080,Opus 4.6,True,0.163235
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A10,GPT 5.4,False,0.0180205
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A10,GPT 5.4,True,0.053849
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A10,GPT OSS,False,0.0023538
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A10,Opus 4.6,False,0.068
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A10,Opus 4.6,True,0.162155
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,GPT 5.4,False,0.017443
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,GPT 5.4,True,0.0535765
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,GPT OSS,False,0.000800785
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,GPT OSS,True,0.001122738
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,Opus 4.6,False,0.07494
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,A100,Opus 4.6,True,0.17426
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,GPT 5.4,False,0.0178755
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,GPT 5.4,True,0.023834
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,GPT OSS,False,0.000605616
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,GPT OSS,True,0.000915557
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,Opus 4.6,False,0.07689
addBiasQKV-cuda,_Z22FP8TrtAddQKVBiasKernel21FP8TrtAddQKVBiasParamI13__nv_fp8_e4m313__nv_bfloat16E,H100,Opus 4.6,True,0.09364
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,False,0.0308905
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,True,0.0517415
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,3080,GPT OSS,True,0.001262548
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,False,0.123375
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,True,0.180325
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A10,GPT 5.4,False,0.0305955
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A10,GPT 5.4,True,0.0512965
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A10,GPT OSS,True,0.001434912
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A10,Opus 4.6,False,0.115945
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A10,Opus 4.6,True,0.16892
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,GPT 5.4,False,0.029538
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,GPT 5.4,True,0.052709
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,GPT OSS,False,0.00301365
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,GPT OSS,True,0.001362869
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,Opus 4.6,False,0.105335
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,A100,Opus 4.6,True,0.15968
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,GPT 5.4,False,0.0294155
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,GPT 5.4,True,0.048584
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,GPT OSS,False,0.0037053
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,GPT OSS,True,0.001262261
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,Opus 4.6,False,0.10716
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi1EEvPT_PKS1_S4_S4_S4_fi,H100,Opus 4.6,True,0.19338
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,False,0.0316705
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,True,0.0568225
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,3080,GPT OSS,True,0.0054348
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,False,0.11925
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,True,0.197335
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A10,GPT 5.4,False,0.0312405
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A10,GPT 5.4,True,0.0528915
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A10,GPT OSS,True,0.0057264
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A10,Opus 4.6,False,0.12022
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A10,Opus 4.6,True,0.18003
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,GPT 5.4,False,0.030498
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,GPT 5.4,True,0.059025
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,GPT OSS,False,0.000738375
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,GPT OSS,True,0.001616455
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,Opus 4.6,False,0.11726
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,A100,Opus 4.6,True,0.190075
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,GPT 5.4,False,0.0297005
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,GPT 5.4,True,0.052804
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,GPT OSS,False,0.001191296
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,GPT OSS,True,0.00476955
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,Opus 4.6,False,0.119735
addBiasResidualLayerNorm-cuda,_Z28addBiasResidualPostLayerNormI6__halfLi2EEvPT_PKS1_S4_S4_S4_fi,H100,Opus 4.6,True,0.18534
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,False,0.0317505
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,GPT 5.4,True,0.0538265
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,GPT OSS,False,0.001026298
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,GPT OSS,True,0.0050769
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,False,0.1245
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,3080,Opus 4.6,True,0.192905
addBiasResidualLayerNorm-cuda,_Z30addBiasResidualPostLayerNormV2I6__halfEvPT_PKS1_S4_S4_S4_fi,A10,GPT 5.4,False,0.0316805
