"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"adjacent-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adjacent","normal",20.066668599999502,8.6,"__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi64EEvPKiPibi_l42",652961025565.46,0.0,0.0,0.0,0.0,0.0,0.0,1303008.0,"(128, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,3263396325.0,2504509814981.949,3.8356191517143925,"adjacent","100000000 1000","omp","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi64EEvPKiPibi_l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi64EEvPKiPibi_l42","Z18BlockAdjDiffKernelILi64EEvPKiPibi:l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi64EEvPKiPibi_l42"
"adjacent-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adjacent","normal",20.066668599999502,8.6,"__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi128EEvPKiPibi_l42",647546689224.12,0.0,0.0,0.0,0.0,0.0,0.0,1361856.0,"(128, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2837441333.0,2083510542230.6028,3.217544891978417,"adjacent","100000000 1000","omp","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi128EEvPKiPibi_l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi128EEvPKiPibi_l42","Z18BlockAdjDiffKernelILi128EEvPKiPibi:l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi128EEvPKiPibi_l42"
"adjacent-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adjacent","normal",20.066668599999502,8.6,"__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi256EEvPKiPibi_l42",645522585469.59,0.0,0.0,0.0,0.0,0.0,0.0,1369376.0,"(128, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2611768157.0,1907268826823.3123,2.9546120767189827,"adjacent","100000000 1000","omp","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi256EEvPKiPibi_l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi256EEvPKiPibi_l42","Z18BlockAdjDiffKernelILi256EEvPKiPibi:l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi256EEvPKiPibi_l42"
"adjacent-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adjacent","timeout",20.066668599999502,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","adjacent","100000000 1000","omp","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi512EEvPKiPibi_l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi512EEvPKiPibi_l42","Z18BlockAdjDiffKernelILi512EEvPKiPibi:l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi512EEvPKiPibi_l42"
"adjacent-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adjacent","timeout",20.066668599999502,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","adjacent","100000000 1000","omp","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi1024EEvPKiPibi_l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi1024EEvPKiPibi_l42","Z18BlockAdjDiffKernelILi1024EEvPKiPibi:l42","__omp_offloading_10305_2b80126__Z18BlockAdjDiffKernelILi1024EEvPKiPibi_l42"
"adv-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/adv","normal",1.7217616080006337,8.6,"_Z16advCubatureHex3DiPKdS0_S0_S0_iS0_Pd",35066601049.87,2.257718844295207,0.0,0.0,79170525995.6736,0.0,0.0,390144.0,"(16, 16, 1)","(16, 1, 1)","NVIDIA GeForce RTX 3080",0.0,30887905.0,0.0,1153024.0,2955380577.427821,0.08427907150809466,"adv","16 16 16","cuda","_Z16advCubatureHex3DiPKdS0_S0_S0_iS0_Pd","advCubatureHex3D(int, const double *, const double *, const double *, const double *, int, const double *, double *)","advCubatureHex3D(int, const double *, const double *, const double *, const double *, int, const double *, double *)","advCubatureHex3D(int, const double *, const double *, const double *, const double *, int, const double *, double *)"
"adv-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/adv","normal",1.717007083999306,8.6,"__omp_offloading_10305_2b8013f_main_l72",69741483450.11,1.029730930120471,0.0,0.0,71814962621.0632,0.0,0.0,397344.0,"(256, 1, 1)","(16, 1, 1)","NVIDIA GeForce RTX 3080",0.0,28535244.0,0.0,2553872.0,6427357654.828057,0.09215974964779616,"adv","16 16 16","omp","__omp_offloading_10305_2b8013f_main_l72","__omp_offloading_10305_2b8013f_main_l72","omp_offloading_10305_2b8013f_main:l72","__omp_offloading_10305_2b8013f_main_l72"
"affine-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/affine","normal",20.061212478000016,8.6,"_Z6affinePKtPt",164222222222.22,0.0,5.126926183446938,0.0,0.0,841955211014.9413,0.0,4608.0,"(16, 16, 1)","(32, 32, 1)","NVIDIA GeForce RTX 3080",3879729.0,0.0,0.0,3125542.0,678286024305.5554,4.130293788058242,"affine","data/CT-MONO2-16-brain.raw result.raw 1000000","cuda","_Z6affinePKtPt","affine(const unsigned short *, unsigned short *)","affine(const unsigned short *, unsigned short *)","affine(const unsigned short *, unsigned short *)"
"affine-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/affine","normal",20.06026387699967,8.6,"__omp_offloading_10305_2b80185_main_l80",78584615384.62,0.0,39.613047599746366,0.0,0.0,3112976109838.7124,0.0,8320.0,"(256, 1, 1)","(1024, 1, 1)","NVIDIA GeForce RTX 3080",25899961.0,0.0,0.0,10599936.0,1274030769230.7693,16.21221613155739,"affine","data/CT-MONO2-16-brain.raw result.raw 1000000","omp","__omp_offloading_10305_2b80185_main_l80","__omp_offloading_10305_2b80185_main_l80","omp_offloading_10305_2b80185_main:l80","__omp_offloading_10305_2b80185_main_l80"
"aidw-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aidw","normal",2.2790424239992717,8.6,"_Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0_",338391826.61,0.0,3725.8683553543024,0.0,0.0,1260803398476.739,0.0,748576.0,"(256, 1, 1)","(40, 1, 1)","NVIDIA GeForce RTX 3080",943807164.0,0.0,0.0,236236800.0,315581584234.6001,932.5922183052933,"aidw","10 1 100","cuda","_Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0_","AIDW_Kernel(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)","AIDW_Kernel(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)","AIDW_Kernel(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)"
"aidw-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aidw","normal",2.2790424239992717,8.6,"_Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0_",707029784.68,0.0,3129.6690192450424,0.0,0.0,2212769212796.489,0.0,426528.0,"(256, 1, 1)","(40, 1, 1)","NVIDIA GeForce RTX 3080",943808026.0,0.0,0.0,3932160.0,9218996173.75647,13.039049235993595,"aidw","10 1 100","cuda","_Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0_","AIDW_Kernel_Tiled(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)","AIDW_Kernel_Tiled(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)","AIDW_Kernel_Tiled(const float *, const float *, const float *, int, const float *, const float *, float *, int, float, const float *)"
"aidw-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aidw","normal",2.6640309650001655,8.6,"__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47",72737534.61,0.0,28210.549970113978,0.0,0.0,2051965854818.3,0.0,3628608.0,"(256, 1, 1)","(40, 1, 1)","NVIDIA GeForce RTX 3080",7445779716.0,0.0,0.0,1888112680.0,520340769793.8162,7153.6761946050265,"aidw","10 1 100","omp","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47","Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0_:l47","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47"
"aidw-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aidw","normal",2.6640309650001655,8.6,"__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47",5550900261.75,0.0,369.42515774130743,0.0,0.0,2050642204803.2585,0.0,3630944.0,"(256, 1, 1)","(40, 1, 1)","NVIDIA GeForce RTX 3080",7445767009.0,0.0,0.0,1888112680.0,520006003948.2845,93.6795797848375,"aidw","10 1 100","omp","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47","Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0_:l47","__omp_offloading_10305_2b8019b__Z11AIDW_KernelPKfS0_S0_iS0_S0_PfifS0__l47"
"aidw-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aidw","not profiled",2.6640309650001655,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","aidw","10 1 100","omp","__omp_offloading_10305_2b8019b__Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0__l93","__omp_offloading_10305_2b8019b__Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0__l93","Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0_:l93","__omp_offloading_10305_2b8019b__Z17AIDW_Kernel_TiledPKfS0_S0_iS0_S0_PfifS0__l93"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelIhEvPT_PKS0_i",324892513592.64,0.0,0.0,0.0,0.0,0.0,0.0,306048.0,"(256, 1, 1)","(195312, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,349999104.0,1143608531994.9812,3.5199596301836364,"aligned-types","","cuda","_Z10testKernelIhEvPT_PKS0_i","void testKernel<unsigned char>(T1 *, const T1 *, int)","void testKernel<unsigned char>(T1 *, const T1 *, int)","void testKernel<unsigned char>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI17uchar4_misalignedEvPT_PKS1_i",684569285083.85,0.0,0.0,0.0,0.0,0.0,0.0,145024.0,"(256, 1, 1)","(48828, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,49999872.0,344769638128.86145,0.503630013266856,"aligned-types","","cuda","_Z10testKernelI17uchar4_misalignedEvPT_PKS1_i","void testKernel<uchar4_misaligned>(T1 *, const T1 *, int)","void testKernel<uchar4_misaligned>(T1 *, const T1 *, int)","void testKernel<uchar4_misaligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI14uchar4_alignedEvPT_PKS1_i",675457833950.75,0.0,0.0,0.0,0.0,0.0,0.0,146848.0,"(256, 1, 1)","(48828, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,49999872.0,340487252124.6459,0.5040836526140164,"aligned-types","","cuda","_Z10testKernelI14uchar4_alignedEvPT_PKS1_i","void testKernel<uchar4_aligned>(T1 *, const T1 *, int)","void testKernel<uchar4_aligned>(T1 *, const T1 *, int)","void testKernel<uchar4_aligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelItEvPT_PKS0_i",572523150710.2,0.0,0.0,0.0,0.0,0.0,0.0,173472.0,"(256, 1, 1)","(97656, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,99999744.0,576460431654.6763,1.006877068533547,"aligned-types","","cuda","_Z10testKernelItEvPT_PKS0_i","void testKernel<unsigned short>(T1 *, const T1 *, int)","void testKernel<unsigned short>(T1 *, const T1 *, int)","void testKernel<unsigned short>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelIjEvPT_PKS0_i",678043297616.44,0.0,0.0,0.0,0.0,0.0,0.0,146336.0,"(256, 1, 1)","(48828, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,49999872.0,341678547999.1253,0.5039184801328253,"aligned-types","","cuda","_Z10testKernelIjEvPT_PKS0_i","void testKernel<unsigned int>(T1 *, const T1 *, int)","void testKernel<unsigned int>(T1 *, const T1 *, int)","void testKernel<unsigned int>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI16uint2_misalignedEvPT_PKS1_i",673454545454.55,0.0,0.0,0.0,0.0,0.0,0.0,147488.0,"(256, 1, 1)","(24414, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,24999936.0,169504881753.09177,0.2516946138342328,"aligned-types","","cuda","_Z10testKernelI16uint2_misalignedEvPT_PKS1_i","void testKernel<uint2_misaligned>(T1 *, const T1 *, int)","void testKernel<uint2_misaligned>(T1 *, const T1 *, int)","void testKernel<uint2_misaligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI13uint2_alignedEvPT_PKS1_i",671209000432.71,0.0,0.0,0.0,0.0,0.0,0.0,147904.0,"(256, 1, 1)","(24414, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,24999936.0,169028126352.2285,0.2518263703902372,"aligned-types","","cuda","_Z10testKernelI13uint2_alignedEvPT_PKS1_i","void testKernel<uint2_aligned>(T1 *, const T1 *, int)","void testKernel<uint2_aligned>(T1 *, const T1 *, int)","void testKernel<uint2_aligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI16uint3_misalignedEvPT_PKS1_i",674278260869.57,0.0,0.0,0.0,0.0,0.0,0.0,147200.0,"(256, 1, 1)","(16276, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,16666624.0,113224347826.08696,0.16791932114208957,"aligned-types","","cuda","_Z10testKernelI16uint3_misalignedEvPT_PKS1_i","void testKernel<uint3_misaligned>(T1 *, const T1 *, int)","void testKernel<uint3_misaligned>(T1 *, const T1 *, int)","void testKernel<uint3_misaligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI13uint3_alignedEvPT_PKS1_i",675543355119.83,0.0,0.0,0.0,0.0,0.0,0.0,146880.0,"(256, 1, 1)","(12207, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12499968.0,85103267973.8562,0.12597750733372298,"aligned-types","","cuda","_Z10testKernelI13uint3_alignedEvPT_PKS1_i","void testKernel<uint3_aligned>(T1 *, const T1 *, int)","void testKernel<uint3_aligned>(T1 *, const T1 *, int)","void testKernel<uint3_aligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI16uint4_misalignedEvPT_PKS1_i",676854961832.06,0.0,0.0,0.0,0.0,0.0,0.0,146720.0,"(256, 1, 1)","(12207, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12499968.0,85196074154.85278,0.1258705024843882,"aligned-types","","cuda","_Z10testKernelI16uint4_misalignedEvPT_PKS1_i","void testKernel<uint4_misaligned>(T1 *, const T1 *, int)","void testKernel<uint4_misaligned>(T1 *, const T1 *, int)","void testKernel<uint4_misaligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI13uint4_alignedEvPT_PKS1_i",675184846505.55,0.0,0.0,0.0,0.0,0.0,0.0,146976.0,"(256, 1, 1)","(12207, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,12499968.0,85047681254.0823,0.12596207052668681,"aligned-types","","cuda","_Z10testKernelI13uint4_alignedEvPT_PKS1_i","void testKernel<uint4_aligned>(T1 *, const T1 *, int)","void testKernel<uint4_aligned>(T1 *, const T1 *, int)","void testKernel<uint4_aligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI16uint8_misalignedEvPT_PKS1_i",431472661670.83,0.0,0.0,0.0,0.0,0.0,0.0,230592.0,"(256, 1, 1)","(6104, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,6250240.0,27105190119.34499,0.06282017964795997,"aligned-types","","cuda","_Z10testKernelI16uint8_misalignedEvPT_PKS1_i","void testKernel<uint8_misaligned>(T1 *, const T1 *, int)","void testKernel<uint8_misaligned>(T1 *, const T1 *, int)","void testKernel<uint8_misaligned>(T1 *, const T1 *, int)"
"aligned-types-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/aligned-types","normal",6.32263904499996,8.6,"_Z10testKernelI13uint8_alignedEvPT_PKS1_i",665701178451.18,0.0,0.0,0.0,0.0,0.0,0.0,152064.0,"(256, 1, 1)","(6104, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,6250240.0,41102693602.693596,0.06174345927751412,"aligned-types","","cuda","_Z10testKernelI13uint8_alignedEvPT_PKS1_i","void testKernel<uint8_aligned>(T1 *, const T1 *, int)","void testKernel<uint8_aligned>(T1 *, const T1 *, int)","void testKernel<uint8_aligned>(T1 *, const T1 *, int)"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l187",200653881278.54,0.0,0.0,0.0,0.0,0.0,0.0,245280.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1155926768.0,4712682517938.683,23.486625266902852,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l187","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l187","Z7runTestIhEiPhS0_ii:l187","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l187"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l196",266576253750.54,0.0,0.0,0.0,0.0,0.0,0.0,373280.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1405926128.0,3766411615945.135,14.12883391882952,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l196","Z7runTestIhEiPhS0_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestIhEiPhS0_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196",648952619494.89,0.0,0.0,0.0,0.0,0.0,0.0,153312.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,232421052.0,1516000391358.7976,2.3360725356787544,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196","Z7runTestI17uchar4_misalignedEiPhS1_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196",648595744680.85,0.0,0.0,0.0,0.0,0.0,0.0,153408.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,232421052.0,1515051705256.5706,2.335895228548056,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196","Z7runTestI17uchar4_misalignedEiPhS1_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestI17uchar4_misalignedEiPhS1_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196",667611959561.2,0.0,0.0,0.0,0.0,0.0,0.0,148768.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,231601852.0,1556798854592.3855,2.3318918007634553,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196","Z7runTestI14uchar4_alignedEiPhS1_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196",665723354063.91,0.0,0.0,0.0,0.0,0.0,0.0,149216.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,231601852.0,1552124785545.786,2.331486158733708,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196","Z7runTestI14uchar4_alignedEiPhS1_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestI14uchar4_alignedEiPhS1_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196",485432491425.01,0.0,0.0,0.0,0.0,0.0,0.0,205248.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,456650104.0,2224869932959.1514,4.583273621483269,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196","Z7runTestItEiPhS0_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196"
"aligned-types-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/aligned-types","normal",10.30784494999989,8.6,"__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196",488011281729.87,0.0,0.0,0.0,0.0,0.0,0.0,204224.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,456650104.0,2236025658100.9087,4.5819138651360545,"aligned-types","","omp","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196","Z7runTestItEiPhS0_ii:l196","__omp_offloading_10305_2b801ad__Z7runTestItEiPhS0_ii_l196"
